date,sku_id,warehouse_id,supplier_id,region,units_sold,inventory_level,supplier_lead_time_days,reorder_point,order_quantity,unit_cost,unit_price,promotion_flag,stockout_flag,demand_forecast,revenue,cost,gross_profit,forecast_error,absolute_forecast_error,gross_margin_pct,forecast_accuracy_pct,inventory_gap,replenishment_risk,inventory_coverage_days,year,month,month_name,day_of_week,day_of_week_num
2024-05-09,SKU_18,WH_5,SUP_8,North,25,408,13,394,0,13.35,21.48,0,0,25.47,537.0,333.75,203.25,-0.46999999999999886,0.46999999999999886,37.849162011173185,98.15469179426776,14,0,16.32,2024,5,May,Thursday,3
2024-05-10,SKU_18,WH_5,SUP_8,North,28,380,13,394,0,13.35,21.48,0,0,35.51,601.44,373.8,227.64000000000004,-7.509999999999998,7.509999999999998,37.849162011173185,78.85102787947058,-14,1,13.571428571428571,2024,5,May,Friday,4
2024-05-11,SKU_18,WH_5,SUP_8,East,23,730,13,394,373,13.35,21.48,0,0,18.03,494.04,307.05,186.99,4.969999999999999,4.969999999999999,37.849162011173185,72.43483083749307,336,0,31.73913043478261,2024,5,May,Saturday,5
2024-05-12,SKU_18,WH_5,SUP_8,South,24,706,13,394,0,13.35,21.48,0,0,21.47,515.52,320.4,195.12,2.530000000000001,2.530000000000001,37.849162011173185,88.21611551001396,312,0,29.416666666666668,2024,5,May,Sunday,6
2024-05-13,SKU_18,WH_5,SUP_8,South,36,670,13,394,0,13.35,21.48,0,0,36.09,773.28,480.59999999999997,292.68,-0.09000000000000341,0.09000000000000341,37.849162011173185,99.7506234413965,276,0,18.61111111111111,2024,5,May,Monday,0
2024-05-14,SKU_18,WH_5,SUP_8,South,31,639,13,394,0,13.35,21.48,0,0,29.93,665.88,413.84999999999997,252.03000000000003,1.0700000000000003,1.0700000000000003,37.849162011173185,96.42499164717675,245,0,20.612903225806452,2024,5,May,Tuesday,1
2024-05-15,SKU_18,WH_5,SUP_8,East,25,614,13,394,0,13.35,21.48,0,0,19.65,537.0,333.75,203.25,5.350000000000001,5.350000000000001,37.849162011173185,72.7735368956743,220,0,24.56,2024,5,May,Wednesday,2
2024-05-16,SKU_18,WH_5,SUP_8,South,26,588,13,394,0,13.35,21.48,0,0,27.15,558.48,347.09999999999997,211.38000000000005,-1.1499999999999986,1.1499999999999986,37.84916201117319,95.76427255985267,194,0,22.615384615384617,2024,5,May,Thursday,3
2024-05-17,SKU_18,WH_5,SUP_8,West,26,562,13,394,0,13.35,21.48,0,0,22.48,558.48,347.09999999999997,211.38000000000005,3.5199999999999996,3.5199999999999996,37.84916201117319,84.34163701067617,168,0,21.615384615384617,2024,5,May,Friday,4
2024-05-18,SKU_18,WH_5,SUP_8,West,31,531,13,394,0,13.35,21.48,0,0,27.85,665.88,413.84999999999997,252.03000000000003,3.1499999999999986,3.1499999999999986,37.849162011173185,88.68940754039498,137,0,17.129032258064516,2024,5,May,Saturday,5
2024-05-19,SKU_18,WH_5,SUP_8,North,35,496,13,394,0,13.35,21.48,0,0,36.69,751.8000000000001,467.25,284.55000000000007,-1.6899999999999977,1.6899999999999977,37.849162011173185,95.39384028345599,102,0,14.17142857142857,2024,5,May,Sunday,6
2024-05-20,SKU_18,WH_5,SUP_8,South,27,469,13,394,0,13.35,21.48,0,0,28.19,579.96,360.45,219.51000000000005,-1.1900000000000013,1.1900000000000013,37.849162011173185,95.7786449095424,75,0,17.37037037037037,2024,5,May,Monday,0
2024-05-21,SKU_18,WH_5,SUP_8,West,16,453,13,394,0,13.35,21.48,0,0,14.19,343.68,213.6,130.08,1.8100000000000005,1.8100000000000005,37.849162011173185,87.2445384073291,59,0,28.3125,2024,5,May,Tuesday,1
2024-05-22,SKU_18,WH_5,SUP_8,East,37,416,13,394,0,13.35,21.48,1,0,35.75,794.76,493.95,300.81,1.25,1.25,37.849162011173185,96.5034965034965,22,0,11.243243243243244,2024,5,May,Wednesday,2
2024-05-23,SKU_18,WH_5,SUP_8,East,23,393,13,394,0,13.35,21.48,0,0,25.24,494.04,307.05,186.99,-2.2399999999999984,2.2399999999999984,37.849162011173185,91.12519809825675,-1,1,17.08695652173913,2024,5,May,Thursday,3
2024-05-24,SKU_18,WH_5,SUP_8,South,23,616,13,394,246,13.35,21.48,0,0,19.96,494.04,307.05,186.99,3.039999999999999,3.039999999999999,37.849162011173185,84.76953907815631,222,0,26.782608695652176,2024,5,May,Friday,4
2024-05-25,SKU_18,WH_5,SUP_8,South,22,594,13,394,0,13.35,21.48,0,0,18.91,472.56,293.7,178.86,3.09,3.09,37.849162011173185,83.65943945002644,200,0,27.0,2024,5,May,Saturday,5
2024-05-26,SKU_18,WH_5,SUP_8,West,28,566,13,394,0,13.35,21.48,0,0,28.92,601.44,373.8,227.64000000000004,-0.9200000000000017,0.9200000000000017,37.849162011173185,96.81881051175655,172,0,20.214285714285715,2024,5,May,Sunday,6
2024-05-27,SKU_18,WH_5,SUP_8,South,33,533,13,394,0,13.35,21.48,0,0,30.8,708.84,440.55,268.29,2.1999999999999993,2.1999999999999993,37.849162011173185,92.85714285714286,139,0,16.151515151515152,2024,5,May,Monday,0
2024-05-28,SKU_18,WH_5,SUP_8,South,33,500,13,394,0,13.35,21.48,0,0,33.27,708.84,440.55,268.29,-0.2700000000000031,0.2700000000000031,37.849162011173185,99.18845807033362,106,0,15.151515151515152,2024,5,May,Tuesday,1
2024-05-29,SKU_18,WH_5,SUP_8,West,20,480,13,394,0,13.35,21.48,0,0,19.01,429.6,267.0,162.60000000000002,0.9899999999999984,0.9899999999999984,37.849162011173185,94.79221462388217,86,0,24.0,2024,5,May,Wednesday,2
2024-05-30,SKU_18,WH_5,SUP_8,North,25,455,13,394,0,13.35,21.48,0,0,29.96,537.0,333.75,203.25,-4.960000000000001,4.960000000000001,37.849162011173185,83.44459279038719,61,0,18.2,2024,5,May,Thursday,3
2024-05-31,SKU_18,WH_5,SUP_8,East,33,422,13,394,0,13.35,21.48,0,0,36.7,708.84,440.55,268.29,-3.700000000000003,3.700000000000003,37.849162011173185,89.91825613079018,28,0,12.787878787878787,2024,5,May,Friday,4
2024-06-01,SKU_18,WH_5,SUP_8,East,22,400,13,394,0,13.35,21.48,0,0,26.5,472.56,293.7,178.86,-4.5,4.5,37.849162011173185,83.01886792452831,6,0,18.181818181818183,2024,6,June,Saturday,5
2024-06-02,SKU_18,WH_5,SUP_8,North,22,378,13,394,0,13.35,21.48,0,0,23.86,472.56,293.7,178.86,-1.8599999999999994,1.8599999999999994,37.849162011173185,92.20452640402347,-16,1,17.181818181818183,2024,6,June,Sunday,6
2024-06-03,SKU_18,WH_5,SUP_8,West,33,587,13,394,242,13.35,21.48,0,0,37.58,708.84,440.55,268.29,-4.579999999999998,4.579999999999998,37.849162011173185,87.81266631186801,193,0,17.78787878787879,2024,6,June,Monday,0
2024-06-04,SKU_18,WH_5,SUP_8,North,23,564,13,394,0,13.35,21.48,0,0,19.21,494.04,307.05,186.99,3.789999999999999,3.789999999999999,37.849162011173185,80.27069234773556,170,0,24.52173913043478,2024,6,June,Tuesday,1
2024-06-05,SKU_18,WH_5,SUP_8,East,39,525,13,394,0,13.35,21.48,1,0,38.48,837.72,520.65,317.07000000000005,0.5200000000000031,0.5200000000000031,37.849162011173185,98.64864864864865,131,0,13.461538461538462,2024,6,June,Wednesday,2
2024-06-06,SKU_18,WH_5,SUP_8,West,23,502,13,394,0,13.35,21.48,0,0,20.71,494.04,307.05,186.99,2.289999999999999,2.289999999999999,37.849162011173185,88.9425398358281,108,0,21.82608695652174,2024,6,June,Thursday,3
2024-06-07,SKU_18,WH_5,SUP_8,East,18,484,13,394,0,13.35,21.48,0,0,19.95,386.64,240.29999999999998,146.34,-1.9499999999999993,1.9499999999999993,37.849162011173185,90.22556390977444,90,0,26.88888888888889,2024,6,June,Friday,4
2024-06-08,SKU_18,WH_5,SUP_8,South,24,460,13,394,0,13.35,21.48,0,0,27.64,515.52,320.4,195.12,-3.6400000000000006,3.6400000000000006,37.849162011173185,86.83068017366136,66,0,19.166666666666668,2024,6,June,Saturday,5
2024-06-09,SKU_18,WH_5,SUP_8,South,24,436,13,394,0,13.35,21.48,0,0,26.97,515.52,320.4,195.12,-2.969999999999999,2.969999999999999,37.849162011173185,88.98776418242493,42,0,18.166666666666668,2024,6,June,Sunday,6
2024-06-10,SKU_18,WH_5,SUP_8,South,28,408,13,394,0,13.35,21.48,0,0,29.13,601.44,373.8,227.64000000000004,-1.129999999999999,1.129999999999999,37.849162011173185,96.12083762444216,14,0,14.571428571428571,2024,6,June,Monday,0
2024-06-11,SKU_18,WH_5,SUP_8,East,21,387,13,394,0,13.35,21.48,0,0,24.62,451.08,280.34999999999997,170.73000000000002,-3.620000000000001,3.620000000000001,37.849162011173185,85.29650690495532,-7,1,18.428571428571427,2024,6,June,Tuesday,1
2024-06-12,SKU_18,WH_5,SUP_8,North,29,633,13,394,275,13.35,21.48,0,0,28.47,622.92,387.15,235.76999999999998,0.5300000000000011,0.5300000000000011,37.849162011173185,98.13839128907622,239,0,21.82758620689655,2024,6,June,Wednesday,2
2024-06-13,SKU_18,WH_5,SUP_8,West,13,620,13,394,0,13.35,21.48,0,0,5.74,279.24,173.54999999999998,105.69000000000003,7.26,7.26,37.84916201117319,0.0,226,0,47.69230769230769,2024,6,June,Thursday,3
2024-06-14,SKU_18,WH_5,SUP_8,South,28,592,13,394,0,13.35,21.48,0,0,30.35,601.44,373.8,227.64000000000004,-2.3500000000000014,2.3500000000000014,37.849162011173185,92.25700164744646,198,0,21.142857142857142,2024,6,June,Friday,4
2024-06-15,SKU_18,WH_5,SUP_8,South,27,565,13,394,0,13.35,21.48,0,0,19.95,579.96,360.45,219.51000000000005,7.050000000000001,7.050000000000001,37.849162011173185,64.66165413533834,171,0,20.925925925925927,2024,6,June,Saturday,5
2024-06-16,SKU_18,WH_5,SUP_8,East,26,539,13,394,0,13.35,21.48,0,0,27.19,558.48,347.09999999999997,211.38000000000005,-1.1900000000000013,1.1900000000000013,37.84916201117319,95.6233909525561,145,0,20.73076923076923,2024,6,June,Sunday,6
2024-06-17,SKU_18,WH_5,SUP_8,South,20,519,13,394,0,13.35,21.48,0,0,17.34,429.6,267.0,162.60000000000002,2.66,2.66,37.849162011173185,84.65974625144175,125,0,25.95,2024,6,June,Monday,0
2024-06-18,SKU_18,WH_5,SUP_8,East,22,497,13,394,0,13.35,21.48,0,0,24.5,472.56,293.7,178.86,-2.5,2.5,37.849162011173185,89.79591836734694,103,0,22.59090909090909,2024,6,June,Tuesday,1
2024-06-19,SKU_18,WH_5,SUP_8,East,29,468,13,394,0,13.35,21.48,0,0,30.4,622.92,387.15,235.76999999999998,-1.3999999999999986,1.3999999999999986,37.849162011173185,95.39473684210526,74,0,16.137931034482758,2024,6,June,Wednesday,2
2024-06-20,SKU_18,WH_5,SUP_8,West,26,442,13,394,0,13.35,21.48,1,0,26.68,558.48,347.09999999999997,211.38000000000005,-0.6799999999999997,0.6799999999999997,37.84916201117319,97.4512743628186,48,0,17.0,2024,6,June,Thursday,3
2024-06-21,SKU_18,WH_5,SUP_8,South,15,427,13,394,0,13.35,21.48,0,0,16.41,322.2,200.25,121.94999999999999,-1.4100000000000001,1.4100000000000001,37.849162011173185,91.40767824497257,33,0,28.466666666666665,2024,6,June,Friday,4
2024-06-22,SKU_18,WH_5,SUP_8,South,27,400,13,394,0,13.35,21.48,0,0,25.38,579.96,360.45,219.51000000000005,1.620000000000001,1.620000000000001,37.849162011173185,93.61702127659575,6,0,14.814814814814815,2024,6,June,Saturday,5
2024-06-23,SKU_18,WH_5,SUP_8,South,25,375,13,394,0,13.35,21.48,0,0,26.12,537.0,333.75,203.25,-1.120000000000001,1.120000000000001,37.849162011173185,95.71209800918837,-19,1,15.0,2024,6,June,Sunday,6
2024-06-24,SKU_18,WH_5,SUP_8,East,23,741,13,394,389,13.35,21.48,0,0,19.26,494.04,307.05,186.99,3.7399999999999984,3.7399999999999984,37.849162011173185,80.5815160955348,347,0,32.21739130434783,2024,6,June,Monday,0
2024-06-25,SKU_18,WH_5,SUP_8,South,14,727,13,394,0,13.35,21.48,0,0,13.94,300.72,186.9,113.82000000000002,0.0600000000000005,0.0600000000000005,37.849162011173185,99.56958393113342,333,0,51.92857142857143,2024,6,June,Tuesday,1
2024-06-26,SKU_18,WH_5,SUP_8,East,28,699,13,394,0,13.35,21.48,0,0,25.86,601.44,373.8,227.64000000000004,2.1400000000000006,2.1400000000000006,37.849162011173185,91.7246713070379,305,0,24.964285714285715,2024,6,June,Wednesday,2
2024-06-27,SKU_18,WH_5,SUP_8,North,18,681,13,394,0,13.35,21.48,0,0,24.02,386.64,240.29999999999998,146.34,-6.02,6.02,37.849162011173185,74.9375520399667,287,0,37.833333333333336,2024,6,June,Thursday,3
2024-06-28,SKU_18,WH_5,SUP_8,East,23,658,13,394,0,13.35,21.48,0,0,21.87,494.04,307.05,186.99,1.129999999999999,1.129999999999999,37.849162011173185,94.83310470964793,264,0,28.608695652173914,2024,6,June,Friday,4
2024-06-29,SKU_18,WH_5,SUP_8,West,15,643,13,394,0,13.35,21.48,0,0,13.13,322.2,200.25,121.94999999999999,1.8699999999999992,1.8699999999999992,37.849162011173185,85.75780654988576,249,0,42.86666666666667,2024,6,June,Saturday,5
2024-06-30,SKU_18,WH_5,SUP_8,South,20,623,13,394,0,13.35,21.48,0,0,19.74,429.6,267.0,162.60000000000002,0.26000000000000156,0.26000000000000156,37.849162011173185,98.68287740628165,229,0,31.15,2024,6,June,Sunday,6
2024-07-01,SKU_18,WH_5,SUP_8,North,32,591,13,394,0,13.35,21.48,1,0,40.39,687.36,427.2,260.16,-8.39,8.39,37.849162011173185,79.22753156721961,197,0,18.46875,2024,7,July,Monday,0
2024-07-02,SKU_18,WH_5,SUP_8,South,32,559,13,394,0,13.35,21.48,1,0,32.79,687.36,427.2,260.16,-0.7899999999999991,0.7899999999999991,37.849162011173185,97.59072888075633,165,0,17.46875,2024,7,July,Tuesday,1
2024-07-03,SKU_18,WH_5,SUP_8,North,17,542,13,394,0,13.35,21.48,0,0,15.0,365.16,226.95,138.21000000000004,2.0,2.0,37.84916201117319,86.66666666666667,148,0,31.88235294117647,2024,7,July,Wednesday,2
2024-07-04,SKU_18,WH_5,SUP_8,North,20,522,13,394,0,13.35,21.48,0,0,20.2,429.6,267.0,162.60000000000002,-0.1999999999999993,0.1999999999999993,37.849162011173185,99.00990099009901,128,0,26.1,2024,7,July,Thursday,3
2024-07-05,SKU_18,WH_5,SUP_8,South,9,513,13,394,0,13.35,21.48,0,0,8.9,193.32,120.14999999999999,73.17,0.09999999999999964,0.09999999999999964,37.849162011173185,98.87640449438203,119,0,57.0,2024,7,July,Friday,4
2024-07-06,SKU_18,WH_5,SUP_8,North,13,500,13,394,0,13.35,21.48,0,0,9.81,279.24,173.54999999999998,105.69000000000003,3.1899999999999995,3.1899999999999995,37.84916201117319,67.48216106014272,106,0,38.46153846153846,2024,7,July,Saturday,5
2024-07-07,SKU_18,WH_5,SUP_8,South,24,476,13,394,0,13.35,21.48,0,0,24.88,515.52,320.4,195.12,-0.879999999999999,0.879999999999999,37.849162011173185,96.46302250803859,82,0,19.833333333333332,2024,7,July,Sunday,6
2024-07-08,SKU_18,WH_5,SUP_8,North,25,451,13,394,0,13.35,21.48,0,0,23.71,537.0,333.75,203.25,1.2899999999999991,1.2899999999999991,37.849162011173185,94.55925769717419,57,0,18.04,2024,7,July,Monday,0
2024-07-09,SKU_18,WH_5,SUP_8,North,12,439,13,394,0,13.35,21.48,0,0,14.51,257.76,160.2,97.56,-2.51,2.51,37.849162011173185,82.70158511371469,45,0,36.583333333333336,2024,7,July,Tuesday,1
2024-07-10,SKU_18,WH_5,SUP_8,West,16,423,13,394,0,13.35,21.48,0,0,15.9,343.68,213.6,130.08,0.09999999999999964,0.09999999999999964,37.849162011173185,99.37106918238993,29,0,26.4375,2024,7,July,Wednesday,2
2024-07-11,SKU_18,WH_5,SUP_8,West,19,404,13,394,0,13.35,21.48,0,0,16.23,408.12,253.65,154.47,2.7699999999999996,2.7699999999999996,37.849162011173185,82.93284041897721,10,0,21.263157894736842,2024,7,July,Thursday,3
2024-07-12,SKU_18,WH_5,SUP_8,South,18,386,13,394,0,13.35,21.48,0,0,21.13,386.64,240.29999999999998,146.34,-3.129999999999999,3.129999999999999,37.849162011173185,85.18693800283957,-8,1,21.444444444444443,2024,7,July,Friday,4
2024-07-13,SKU_18,WH_5,SUP_8,East,16,613,13,394,243,13.35,21.48,0,0,19.98,343.68,213.6,130.08,-3.9800000000000004,3.9800000000000004,37.849162011173185,80.08008008008008,219,0,38.3125,2024,7,July,Saturday,5
2024-07-14,SKU_18,WH_5,SUP_8,South,18,595,13,394,0,13.35,21.48,0,0,15.36,386.64,240.29999999999998,146.34,2.6400000000000006,2.6400000000000006,37.849162011173185,82.8125,201,0,33.05555555555556,2024,7,July,Sunday,6
2024-07-15,SKU_18,WH_5,SUP_8,East,18,577,13,394,0,13.35,21.48,0,0,14.72,386.64,240.29999999999998,146.34,3.2799999999999994,3.2799999999999994,37.849162011173185,77.71739130434783,183,0,32.05555555555556,2024,7,July,Monday,0
2024-07-16,SKU_18,WH_5,SUP_8,South,5,572,13,394,0,13.35,21.48,0,0,1.09,107.4,66.75,40.650000000000006,3.91,3.91,37.849162011173185,0.0,178,0,114.4,2024,7,July,Tuesday,1
2024-07-17,SKU_18,WH_5,SUP_8,South,20,552,13,394,0,13.35,21.48,0,0,18.37,429.6,267.0,162.60000000000002,1.629999999999999,1.629999999999999,37.849162011173185,91.12683723462168,158,0,27.6,2024,7,July,Wednesday,2
2024-07-18,SKU_18,WH_5,SUP_8,West,7,545,13,394,0,13.35,21.48,0,0,8.56,150.36,93.45,56.91000000000001,-1.5600000000000005,1.5600000000000005,37.849162011173185,81.77570093457943,151,0,77.85714285714286,2024,7,July,Thursday,3
2024-07-19,SKU_18,WH_5,SUP_8,South,14,531,13,394,0,13.35,21.48,0,0,15.21,300.72,186.9,113.82000000000002,-1.2100000000000009,1.2100000000000009,37.849162011173185,92.0447074293228,137,0,37.92857142857143,2024,7,July,Friday,4
2024-07-20,SKU_18,WH_5,SUP_8,East,11,520,13,394,0,13.35,21.48,0,0,14.53,236.28,146.85,89.43,-3.5299999999999994,3.5299999999999994,37.849162011173185,75.70543702684103,126,0,47.27272727272727,2024,7,July,Saturday,5
2024-07-21,SKU_18,WH_5,SUP_8,South,13,507,13,394,0,13.35,21.48,0,0,13.17,279.24,173.54999999999998,105.69000000000003,-0.16999999999999993,0.16999999999999993,37.84916201117319,98.70918754745634,113,0,39.0,2024,7,July,Sunday,6
2024-07-22,SKU_18,WH_5,SUP_8,South,21,486,13,394,0,13.35,21.48,0,0,21.83,451.08,280.34999999999997,170.73000000000002,-0.8299999999999983,0.8299999999999983,37.849162011173185,96.1978928080623,92,0,23.142857142857142,2024,7,July,Monday,0
2024-07-23,SKU_18,WH_5,SUP_8,West,8,478,13,394,0,13.35,21.48,0,0,7.03,171.84,106.8,65.04,0.9699999999999998,0.9699999999999998,37.849162011173185,86.20199146514936,84,0,59.75,2024,7,July,Tuesday,1
2024-07-24,SKU_18,WH_5,SUP_8,East,19,459,13,394,0,13.35,21.48,0,0,23.77,408.12,253.65,154.47,-4.77,4.77,37.849162011173185,79.93268826251578,65,0,24.157894736842106,2024,7,July,Wednesday,2
2024-07-25,SKU_18,WH_5,SUP_8,South,15,444,13,394,0,13.35,21.48,1,0,17.89,322.2,200.25,121.94999999999999,-2.8900000000000006,2.8900000000000006,37.849162011173185,83.84572386808273,50,0,29.6,2024,7,July,Thursday,3
2024-07-26,SKU_18,WH_5,SUP_8,North,19,425,13,394,0,13.35,21.48,0,0,18.43,408.12,253.65,154.47,0.5700000000000003,0.5700000000000003,37.849162011173185,96.90721649484536,31,0,22.36842105263158,2024,7,July,Friday,4
2024-07-27,SKU_18,WH_5,SUP_8,West,7,418,13,394,0,13.35,21.48,0,0,12.23,150.36,93.45,56.91000000000001,-5.23,5.23,37.849162011173185,57.236304170073595,24,0,59.714285714285715,2024,7,July,Saturday,5
2024-07-28,SKU_18,WH_5,SUP_8,North,16,402,13,394,0,13.35,21.48,0,0,13.39,343.68,213.6,130.08,2.6099999999999994,2.6099999999999994,37.849162011173185,80.50784167289022,8,0,25.125,2024,7,July,Sunday,6
2024-07-29,SKU_18,WH_5,SUP_8,South,15,387,13,394,0,13.35,21.48,0,0,16.61,322.2,200.25,121.94999999999999,-1.6099999999999994,1.6099999999999994,37.849162011173185,90.30704394942805,-7,1,25.8,2024,7,July,Monday,0
2024-07-30,SKU_18,WH_5,SUP_8,South,20,802,13,394,435,13.35,21.48,0,0,16.9,429.6,267.0,162.60000000000002,3.1000000000000014,3.1000000000000014,37.849162011173185,81.65680473372781,408,0,40.1,2024,7,July,Tuesday,1
2024-07-31,SKU_18,WH_5,SUP_8,East,25,777,13,394,0,13.35,21.48,0,0,24.36,537.0,333.75,203.25,0.6400000000000006,0.6400000000000006,37.849162011173185,97.37274220032842,383,0,31.08,2024,7,July,Wednesday,2
2024-08-01,SKU_18,WH_5,SUP_8,North,14,763,13,394,0,13.35,21.48,0,0,8.34,300.72,186.9,113.82000000000002,5.66,5.66,37.849162011173185,32.13429256594724,369,0,54.5,2024,8,August,Thursday,3
2024-08-02,SKU_18,WH_5,SUP_8,South,20,743,13,394,0,13.35,21.48,0,0,23.9,429.6,267.0,162.60000000000002,-3.8999999999999986,3.8999999999999986,37.849162011173185,83.68200836820084,349,0,37.15,2024,8,August,Friday,4
2024-08-03,SKU_18,WH_5,SUP_8,East,19,724,13,394,0,13.35,21.48,0,0,19.87,408.12,253.65,154.47,-0.870000000000001,0.870000000000001,37.849162011173185,95.62154001006542,330,0,38.10526315789474,2024,8,August,Saturday,5
2024-08-04,SKU_18,WH_5,SUP_8,North,9,715,13,394,0,13.35,21.48,0,0,11.41,193.32,120.14999999999999,73.17,-2.41,2.41,37.849162011173185,78.87817703768624,321,0,79.44444444444444,2024,8,August,Sunday,6
2024-08-05,SKU_18,WH_5,SUP_8,West,17,698,13,394,0,13.35,21.48,0,0,18.01,365.16,226.95,138.21000000000004,-1.0100000000000016,1.0100000000000016,37.84916201117319,94.39200444197667,304,0,41.05882352941177,2024,8,August,Monday,0
2024-08-06,SKU_18,WH_5,SUP_8,West,14,684,13,394,0,13.35,21.48,0,0,15.58,300.72,186.9,113.82000000000002,-1.58,1.58,37.849162011173185,89.85879332477535,290,0,48.857142857142854,2024,8,August,Tuesday,1
2024-08-07,SKU_18,WH_5,SUP_8,East,14,670,13,394,0,13.35,21.48,0,0,13.53,300.72,186.9,113.82000000000002,0.47000000000000064,0.47000000000000064,37.849162011173185,96.52623798965261,276,0,47.857142857142854,2024,8,August,Wednesday,2
2024-08-08,SKU_18,WH_5,SUP_8,East,12,658,13,394,0,13.35,21.48,0,0,14.45,257.76,160.2,97.56,-2.4499999999999993,2.4499999999999993,37.849162011173185,83.04498269896195,264,0,54.833333333333336,2024,8,August,Thursday,3
2024-08-09,SKU_18,WH_5,SUP_8,East,8,650,13,394,0,13.35,21.48,0,0,14.32,171.84,106.8,65.04,-6.32,6.32,37.849162011173185,55.865921787709496,256,0,81.25,2024,8,August,Friday,4
2024-08-10,SKU_18,WH_5,SUP_8,South,20,630,13,394,0,13.35,21.48,0,0,17.76,429.6,267.0,162.60000000000002,2.2399999999999984,2.2399999999999984,37.849162011173185,87.38738738738739,236,0,31.5,2024,8,August,Saturday,5
2024-08-11,SKU_18,WH_5,SUP_8,East,14,616,13,394,0,13.35,21.48,0,0,8.34,300.72,186.9,113.82000000000002,5.66,5.66,37.849162011173185,32.13429256594724,222,0,44.0,2024,8,August,Sunday,6
2024-08-12,SKU_18,WH_5,SUP_8,South,18,598,13,394,0,13.35,21.48,0,0,15.97,386.64,240.29999999999998,146.34,2.0299999999999994,2.0299999999999994,37.849162011173185,87.28866624921729,204,0,33.22222222222222,2024,8,August,Monday,0
2024-08-13,SKU_18,WH_5,SUP_8,South,10,588,13,394,0,13.35,21.48,0,0,9.99,214.8,133.5,81.30000000000001,0.009999999999999787,0.009999999999999787,37.849162011173185,99.8998998998999,194,0,58.8,2024,8,August,Tuesday,1
2024-08-14,SKU_18,WH_5,SUP_8,South,13,575,13,394,0,13.35,21.48,0,0,14.3,279.24,173.54999999999998,105.69000000000003,-1.3000000000000007,1.3000000000000007,37.84916201117319,90.9090909090909,181,0,44.23076923076923,2024,8,August,Wednesday,2
2024-08-15,SKU_18,WH_5,SUP_8,North,14,561,13,394,0,13.35,21.48,0,0,12.6,300.72,186.9,113.82000000000002,1.4000000000000004,1.4000000000000004,37.849162011173185,88.88888888888889,167,0,40.07142857142857,2024,8,August,Thursday,3
2024-08-16,SKU_18,WH_5,SUP_8,South,11,550,13,394,0,13.35,21.48,0,0,12.39,236.28,146.85,89.43,-1.3900000000000006,1.3900000000000006,37.849162011173185,88.78127522195318,156,0,50.0,2024,8,August,Friday,4
2024-08-17,SKU_18,WH_5,SUP_8,South,7,543,13,394,0,13.35,21.48,0,0,7.81,150.36,93.45,56.91000000000001,-0.8099999999999996,0.8099999999999996,37.849162011173185,89.62868117797696,149,0,77.57142857142857,2024,8,August,Saturday,5
2024-08-18,SKU_18,WH_5,SUP_8,East,11,532,13,394,0,13.35,21.48,0,0,9.85,236.28,146.85,89.43,1.1500000000000004,1.1500000000000004,37.849162011173185,88.3248730964467,138,0,48.36363636363637,2024,8,August,Sunday,6
2024-08-19,SKU_18,WH_5,SUP_8,East,24,508,13,394,0,13.35,21.48,0,0,23.71,515.52,320.4,195.12,0.28999999999999915,0.28999999999999915,37.849162011173185,98.77688738928723,114,0,21.166666666666668,2024,8,August,Monday,0
2024-08-20,SKU_18,WH_5,SUP_8,East,15,493,13,394,0,13.35,21.48,0,0,13.2,322.2,200.25,121.94999999999999,1.8000000000000007,1.8000000000000007,37.849162011173185,86.36363636363636,99,0,32.86666666666667,2024,8,August,Tuesday,1
2024-08-21,SKU_18,WH_5,SUP_8,West,17,476,13,394,0,13.35,21.48,0,0,20.38,365.16,226.95,138.21000000000004,-3.379999999999999,3.379999999999999,37.84916201117319,83.41511285574093,82,0,28.0,2024,8,August,Wednesday,2
2024-08-22,SKU_18,WH_5,SUP_8,East,13,463,13,394,0,13.35,21.48,0,0,11.43,279.24,173.54999999999998,105.69000000000003,1.5700000000000003,1.5700000000000003,37.84916201117319,86.26421697287839,69,0,35.61538461538461,2024,8,August,Thursday,3
2024-08-23,SKU_18,WH_5,SUP_8,North,14,449,13,394,0,13.35,21.48,0,0,9.15,300.72,186.9,113.82000000000002,4.85,4.85,37.849162011173185,46.99453551912569,55,0,32.07142857142857,2024,8,August,Friday,4
2024-08-24,SKU_18,WH_5,SUP_8,North,10,439,13,394,0,13.35,21.48,0,0,11.47,214.8,133.5,81.30000000000001,-1.4700000000000006,1.4700000000000006,37.849162011173185,87.18395815170008,45,0,43.9,2024,8,August,Saturday,5
2024-08-25,SKU_18,WH_5,SUP_8,North,13,426,13,394,0,13.35,21.48,0,0,8.75,279.24,173.54999999999998,105.69000000000003,4.25,4.25,37.84916201117319,51.42857142857142,32,0,32.76923076923077,2024,8,August,Sunday,6
2024-08-26,SKU_18,WH_5,SUP_8,North,15,411,13,394,0,13.35,21.48,0,0,11.93,322.2,200.25,121.94999999999999,3.0700000000000003,3.0700000000000003,37.849162011173185,74.26655490360436,17,0,27.4,2024,8,August,Monday,0
2024-08-27,SKU_18,WH_5,SUP_8,North,17,394,13,394,0,13.35,21.48,0,0,20.22,365.16,226.95,138.21000000000004,-3.219999999999999,3.219999999999999,37.84916201117319,84.0751730959446,0,1,23.176470588235293,2024,8,August,Tuesday,1
